is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)",Пунктуальность (СК) (612_4),Навыки по техническому обслуживанию транспортных средств соответствующей категории (без привязки) (1851_28),"Осуществление пассажирских перевозок (автобус, троллейбус, трамвай) (1853_28)",Дисциплинированность (СК) (593_4),Соблюдение правил дорожного движения (1847_28),"Общие знания (водитель трамвая, троллейбуса, трамвая) (1875_28)","Навыки, несвойственные водителю автобуса, троллейбуса, трамвая ( управление автомобилем) (1858_28)","Оформление путевой документации (водители автобуса, троллейбуса, трамвая) (1862_28)",Соблюдение графика движения автобуса по маршруту (1866_28),Знание устройств и технического обслуживания автобуса (1905_28),Выполнение поручений руководителя (ОПТ) (3036_36),Навыки по техническому обслуживанию  автобуса (1910_28),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),"Вождение транспортных средств (без привязки к автобусу, троллейбусу, трамваю) (1902_28)",Вежливость (СК) (581_4),Вождение автобуса (1899_28),Доброжелательность (СК) (1126_4),Знание правил дорожного движения (1856_28),Воспитанность (СК) (585_4),Стрессоустойчивость (СК) (601_4),Знание устройств и технического обслуживания транспортных средств( без привязки) (1908_28),Целеустремленность (СК) (588_4)
True,1.0,Республика Мордовия,1,False,89000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Хабаровский край,1,False,40000.0,132000.0,16870.7865,14625.4682,13801.4981,11185.3933,9496.2547,9187.2659,7827.7154,5149.8127,4799.6255,4511.236,3543.0712,3378.2772,3151.6854,2925.0936,2616.1049,2430.7116,2410.1124,2265.9176,2245.3184,2142.3221,2080.5243,1750.9363,1462.5468,1091.7603,1050.5618
True,1.0,Ямало-Ненецкий автономный округ,1,False,60000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Коми,1,False,89000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Республика Алтай,1,False,50000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,1.0,Забайкальский край,1,False,60000.0,132000.0,16870.7865,14625.4682,13801.4981,11185.3933,9496.2547,9187.2659,7827.7154,5149.8127,4799.6255,4511.236,3543.0712,3378.2772,3151.6854,2925.0936,2616.1049,2430.7116,2410.1124,2265.9176,2245.3184,2142.3221,2080.5243,1750.9363,1462.5468,1091.7603,1050.5618
True,1.0,Республика Калмыкия,1,False,89000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,1.0,Амурская область,1,False,45000.0,113500.0,14506.3202,12575.6866,11867.1973,9617.7434,8165.3402,7899.6567,6730.6492,4428.0587,4126.9507,3878.9794,3046.5044,2904.8065,2709.9719,2515.1373,2249.4538,2090.0437,2072.3315,1948.3458,1930.6336,1842.0724,1788.9357,1505.54,1257.5687,938.7484,903.324
True,1.0,Тамбовская область,2,False,48500.0,113500.0,14506.3202,12575.6866,11867.1973,9617.7434,8165.3402,7899.6567,6730.6492,4428.0587,4126.9507,3878.9794,3046.5044,2904.8065,2709.9719,2515.1373,2249.4538,2090.0437,2072.3315,1948.3458,1930.6336,1842.0724,1788.9357,1505.54,1257.5687,938.7484,903.324
True,1.0,Еврейская автономная область,1,False,80000.0,113500.0,14506.3202,12575.6866,11867.1973,9617.7434,8165.3402,7899.6567,6730.6492,4428.0587,4126.9507,3878.9794,3046.5044,2904.8065,2709.9719,2515.1373,2249.4538,2090.0437,2072.3315,1948.3458,1930.6336,1842.0724,1788.9357,1505.54,1257.5687,938.7484,903.324
True,1.0,Чукотский автономный округ,1,False,94250.0,94250.0,12045.9972,10442.8059,9854.4788,7986.5403,6780.4697,6559.8471,5589.1074,3677.0443,3427.0053,3221.0908,2529.8065,2412.1411,2250.3511,2088.5612,1867.9385,1735.5649,1720.8567,1617.8995,1603.1913,1529.6504,1485.5259,1250.1951,1044.2806,779.5334,750.117
True,1.0,Республика Ингушетия,1,False,94250.0,94250.0,12045.9972,10442.8059,9854.4788,7986.5403,6780.4697,6559.8471,5589.1074,3677.0443,3427.0053,3221.0908,2529.8065,2412.1411,2250.3511,2088.5612,1867.9385,1735.5649,1720.8567,1617.8995,1603.1913,1529.6504,1485.5259,1250.1951,1044.2806,779.5334,750.117
True,1.0,Чеченская Республика,1,False,94250.0,113500.0,14506.3202,12575.6866,11867.1973,9617.7434,8165.3402,7899.6567,6730.6492,4428.0587,4126.9507,3878.9794,3046.5044,2904.8065,2709.9719,2515.1373,2249.4538,2090.0437,2072.3315,1948.3458,1930.6336,1842.0724,1788.9357,1505.54,1257.5687,938.7484,903.324
True,1.0,Магаданская область,1,False,100000.0,150000.0,19171.3483,16619.8502,15683.5206,12710.6742,10791.1985,10440.0749,8895.1311,5852.0599,5454.1199,5126.4045,4026.2172,3838.9513,3581.4607,3323.97,2972.8464,2762.1723,2738.764,2574.9064,2551.4981,2434.4569,2364.2322,1989.7004,1661.985,1240.6367,1193.8202
True,0.0,Краснодарский край,0,False,23026.0,25000.0,3195.2247,2769.975,2613.9201,2118.4457,1798.5331,1740.0125,1482.5218,975.3433,909.02,854.4007,671.0362,639.8252,596.9101,553.995,495.4744,460.362,456.4607,429.1511,425.2497,405.7428,394.0387,331.6167,276.9975,206.7728,198.97
True,0.0,Московская область,2,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Ленинградская область,1,False,32000.0,32000.0,4089.8876,3545.568,3345.8177,2711.6105,2302.1223,2227.216,1897.628,1248.4395,1163.5456,1093.633,858.9263,818.9763,764.0449,709.1136,634.2072,589.2634,584.2697,549.3134,544.3196,519.3508,504.3695,424.4694,354.5568,264.6692,254.6816
True,0.0,Нижегородская область,0,False,32000.0,65000.0,8307.5843,7201.9351,6796.1923,5507.9588,4676.186,4524.0325,3854.5568,2535.8926,2363.4519,2221.4419,1744.6941,1663.5456,1551.9663,1440.387,1288.2335,1196.9413,1186.7978,1115.7928,1105.6492,1054.9313,1024.5006,862.2035,720.1935,537.6092,517.3221
True,0.0,Республика Татарстан,0,False,35000.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
True,0.0,Свердловская область,0,False,35000.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
True,0.0,Республика Башкортостан,0,False,25000.0,65000.0,8307.5843,7201.9351,6796.1923,5507.9588,4676.186,4524.0325,3854.5568,2535.8926,2363.4519,2221.4419,1744.6941,1663.5456,1551.9663,1440.387,1288.2335,1196.9413,1186.7978,1115.7928,1105.6492,1054.9313,1024.5006,862.2035,720.1935,537.6092,517.3221
True,0.0,Челябинская область,0,False,35000.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
True,0.0,Томская область,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Алтайский край,2,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Белгородская область,2,False,35000.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
True,0.0,Город федерального значения Москва,0,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Город федерального значения Санкт-Петербург,0,False,50000.0,65000.0,8307.5843,7201.9351,6796.1923,5507.9588,4676.186,4524.0325,3854.5568,2535.8926,2363.4519,2221.4419,1744.6941,1663.5456,1551.9663,1440.387,1288.2335,1196.9413,1186.7978,1115.7928,1105.6492,1054.9313,1024.5006,862.2035,720.1935,537.6092,517.3221
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Тюменская область,1,False,50000.0,68750.0,8786.868,7617.4313,7188.2803,5825.7257,4945.966,4785.0343,4076.9351,2682.1941,2499.8049,2349.6021,1845.3496,1759.5194,1641.5028,1523.4863,1362.5546,1265.9956,1255.2669,1180.1654,1169.4366,1115.7928,1083.6064,911.946,761.7431,568.6252,547.1676
True,0.0,Красноярский край,1,False,50000.0,100000.0,12780.8989,11079.9001,10455.6804,8473.7828,7194.1323,6960.0499,5930.0874,3901.3733,3636.0799,3417.603,2684.1448,2559.3009,2387.6404,2215.98,1981.8976,1841.4482,1825.8427,1716.6042,1700.9988,1622.9713,1576.1548,1326.4669,1107.99,827.0911,795.8801
True,0.0,Омская область,1,False,50000.0,68750.0,8786.868,7617.4313,7188.2803,5825.7257,4945.966,4785.0343,4076.9351,2682.1941,2499.8049,2349.6021,1845.3496,1759.5194,1641.5028,1523.4863,1362.5546,1265.9956,1255.2669,1180.1654,1169.4366,1115.7928,1083.6064,911.946,761.7431,568.6252,547.1676
True,0.0,Пермский край,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Курганская область,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Республика Бурятия,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Архангельская область,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Республика Дагестан,1,False,50000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
True,0.0,Иркутская область,1,False,45900.0,53500.0,6837.7809,5927.7466,5593.789,4533.4738,3848.8608,3723.6267,3172.5968,2087.2347,1945.3027,1828.4176,1436.0175,1369.226,1277.3876,1185.5493,1060.3152,985.1748,976.8258,918.3833,910.0343,868.2896,843.2428,709.6598,592.7747,442.4938,425.7959
True,0.0,Хабаровский край,1,False,48750.0,53500.0,6837.7809,5927.7466,5593.789,4533.4738,3848.8608,3723.6267,3172.5968,2087.2347,1945.3027,1828.4176,1436.0175,1369.226,1277.3876,1185.5493,1060.3152,985.1748,976.8258,918.3833,910.0343,868.2896,843.2428,709.6598,592.7747,442.4938,425.7959
True,0.0,Ямало-Ненецкий автономный округ,1,False,53500.0,53500.0,6837.7809,5927.7466,5593.789,4533.4738,3848.8608,3723.6267,3172.5968,2087.2347,1945.3027,1828.4176,1436.0175,1369.226,1277.3876,1185.5493,1060.3152,985.1748,976.8258,918.3833,910.0343,868.2896,843.2428,709.6598,592.7747,442.4938,425.7959
True,0.0,Запорожская область,1,False,65000.0,65000.0,8307.5843,7201.9351,6796.1923,5507.9588,4676.186,4524.0325,3854.5568,2535.8926,2363.4519,2221.4419,1744.6941,1663.5456,1551.9663,1440.387,1288.2335,1196.9413,1186.7978,1115.7928,1105.6492,1054.9313,1024.5006,862.2035,720.1935,537.6092,517.3221
