is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Организаторские способности, лидерство (СК) (393_4)",Разработка проектной документации (СПК в строительстве) (6933_10),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),"Саморазвитие, обучаемость (СК) (604_4)",Проектирования объектов (6977_10),Составление графиков (6998_10),Английский язык (ЯС) (1918_32),Пунктуальность (СК) (612_4),Контроль выполнения работ (7013_10),Прохождения экспертизы (6978_10),Подготовка данных для заключения договоров (7017_10),Дисциплинированность (СК) (593_4),Выезды на объекты (6986_10),Сопровождение проектной документации (6993_10),Самостоятельность (СК) (603_4),Подбор оборудования (7184_10),Подготовка технических заданий (6983_10),Высокая работоспособность (СК) (586_4),Надзор за строительством (6981_10),Оформление КС (5667_10),Разработка рабочей документации (6972_10),Защита проекта в вышестоящих организациях (7007_10),Проектирование систем отопления (6991_10),Выполнение расчетов (6973_10),Трудолюбие (СК) (597_4),Участие в подготовке заданий на разработку проектных решений (6980_10),Выполнение комплекса геодезических работ (1410_10),Согласование технических решений (7001_10),Анализ проектной документации (7025_10),Уверенный пользователь AutoCad (6976_10),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Инициативность (СК) (610_4),Кропотливость (СК) (623_4),Знание компьютерных офисных программ (строительство) (4252_10),Аккуратность (СК) (575_4)
False,2.0,Владимирская область,1,True,30000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,2.0,Калужская область,1,False,3000.0,200000.0,37992.4015,18756.2488,17476.5047,9478.1044,9238.1524,8358.3283,8198.3603,5598.8802,4839.0322,4039.1922,3799.2402,3719.2561,3679.2641,3639.2721,3599.2801,3559.2881,3319.3361,3279.3441,3199.3601,3159.3681,3079.3841,2959.4081,2959.4081,2879.4241,2479.5041,2359.5281,2359.5281,2319.5361,2319.5361,2279.5441,2279.5441,2199.5601,2199.5601,2159.5681,2119.5761,2079.5841,2039.5921
False,2.0,Смоленская область,1,False,23000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Ивановская область,1,False,3000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
False,2.0,Ивановская область,1,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,2.0,Республика Коми,1,False,23000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Липецкая область,1,False,3000.0,120000.0,22795.4409,11253.7493,10485.9028,5686.8626,5542.8914,5014.997,4919.0162,3359.3281,2903.4193,2423.5153,2279.5441,2231.5537,2207.5585,2183.5633,2159.5681,2135.5729,1991.6017,1967.6065,1919.6161,1895.6209,1847.6305,1775.6449,1775.6449,1727.6545,1487.7025,1415.7169,1415.7169,1391.7217,1391.7217,1367.7265,1367.7265,1319.7361,1319.7361,1295.7409,1271.7457,1247.7504,1223.7552
False,2.0,Рязанская область,1,False,3000.0,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
False,2.0,Рязанская область,1,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,2.0,Вологодская область,1,False,23000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Вологодская область,1,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,2.0,Тамбовская область,2,False,16250.0,90000.0,17096.5807,8440.3119,7864.4271,4265.147,4157.1686,3761.2478,3689.2621,2519.4961,2177.5645,1817.6365,1709.6581,1673.6653,1655.6689,1637.6725,1619.6761,1601.6797,1493.7013,1475.7049,1439.7121,1421.7157,1385.7229,1331.7337,1331.7337,1295.7409,1115.7768,1061.7876,1061.7876,1043.7912,1043.7912,1025.7948,1025.7948,989.802,989.802,971.8056,953.8092,935.8128,917.8164
False,2.0,Белгородская область,2,False,23000.0,110000.0,20895.8208,10315.9368,9612.0776,5212.9574,5080.9838,4597.0806,4509.0982,3079.3841,2661.4677,2221.5557,2089.5821,2045.5909,2023.5953,2001.5997,1979.6041,1957.6085,1825.6349,1803.6393,1759.6481,1737.6525,1693.6613,1627.6745,1627.6745,1583.6833,1363.7273,1297.7405,1297.7405,1275.7449,1275.7449,1253.7493,1253.7493,1209.758,1209.758,1187.7624,1165.7668,1143.7712,1121.7756
False,2.0,Архангельская область,1,False,3000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,2.0,Брянская область,1,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Республика Карелия,1,False,30000.0,90000.0,17096.5807,8440.3119,7864.4271,4265.147,4157.1686,3761.2478,3689.2621,2519.4961,2177.5645,1817.6365,1709.6581,1673.6653,1655.6689,1637.6725,1619.6761,1601.6797,1493.7013,1475.7049,1439.7121,1421.7157,1385.7229,1331.7337,1331.7337,1295.7409,1115.7768,1061.7876,1061.7876,1043.7912,1043.7912,1025.7948,1025.7948,989.802,989.802,971.8056,953.8092,935.8128,917.8164
False,2.0,Орловская область,1,False,20050.0,90000.0,17096.5807,8440.3119,7864.4271,4265.147,4157.1686,3761.2478,3689.2621,2519.4961,2177.5645,1817.6365,1709.6581,1673.6653,1655.6689,1637.6725,1619.6761,1601.6797,1493.7013,1475.7049,1439.7121,1421.7157,1385.7229,1331.7337,1331.7337,1295.7409,1115.7768,1061.7876,1061.7876,1043.7912,1043.7912,1025.7948,1025.7948,989.802,989.802,971.8056,953.8092,935.8128,917.8164
False,2.0,Костромская область,1,False,3000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Еврейская автономная область,1,False,23522.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Республика Дагестан,1,False,25000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,2.0,Республика Дагестан,1,True,38000.0,38000.0,7218.5563,3563.6873,3320.5359,1800.8398,1755.249,1588.0824,1557.6885,1063.7872,919.4161,767.4465,721.8556,706.6587,699.0602,691.4617,683.8632,676.2647,630.6739,623.0754,607.8784,600.2799,585.083,562.2875,562.2875,547.0906,471.1058,448.3103,448.3103,440.7119,440.7119,433.1134,433.1134,417.9164,417.9164,410.3179,402.7195,395.121,387.5225
False,2.0,Республика Марий Эл,1,False,23000.0,90000.0,17096.5807,8440.3119,7864.4271,4265.147,4157.1686,3761.2478,3689.2621,2519.4961,2177.5645,1817.6365,1709.6581,1673.6653,1655.6689,1637.6725,1619.6761,1601.6797,1493.7013,1475.7049,1439.7121,1421.7157,1385.7229,1331.7337,1331.7337,1295.7409,1115.7768,1061.7876,1061.7876,1043.7912,1043.7912,1025.7948,1025.7948,989.802,989.802,971.8056,953.8092,935.8128,917.8164
False,2.0,Республика Марий Эл,1,True,29500.0,29500.0,5603.8792,2766.5467,2577.7844,1398.0204,1362.6275,1232.8534,1209.2581,825.8348,713.7572,595.7808,560.3879,548.5903,542.6915,536.7926,530.8938,524.995,489.6021,483.7033,471.9056,466.0068,454.2092,436.5127,436.5127,424.7151,365.7269,348.0304,348.0304,342.1316,342.1316,336.2328,336.2328,324.4351,324.4351,318.5363,312.6375,306.7387,300.8398
False,2.0,Забайкальский край,1,False,23000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Республика Мордовия,1,False,30000.0,200000.0,37992.4015,18756.2488,17476.5047,9478.1044,9238.1524,8358.3283,8198.3603,5598.8802,4839.0322,4039.1922,3799.2402,3719.2561,3679.2641,3639.2721,3599.2801,3559.2881,3319.3361,3279.3441,3199.3601,3159.3681,3079.3841,2959.4081,2959.4081,2879.4241,2479.5041,2359.5281,2359.5281,2319.5361,2319.5361,2279.5441,2279.5441,2199.5601,2199.5601,2159.5681,2119.5761,2079.5841,2039.5921
False,2.0,Курганская область,1,False,23000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,2.0,Республика Бурятия,1,False,25000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Курская область,2,False,23000.0,120000.0,22795.4409,11253.7493,10485.9028,5686.8626,5542.8914,5014.997,4919.0162,3359.3281,2903.4193,2423.5153,2279.5441,2231.5537,2207.5585,2183.5633,2159.5681,2135.5729,1991.6017,1967.6065,1919.6161,1895.6209,1847.6305,1775.6449,1775.6449,1727.6545,1487.7025,1415.7169,1415.7169,1391.7217,1391.7217,1367.7265,1367.7265,1319.7361,1319.7361,1295.7409,1271.7457,1247.7504,1223.7552
False,2.0,Республика Хакасия,1,False,25000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Республика Хакасия,1,True,30000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,2.0,Нижегородская область,0,False,25000.0,200000.0,37992.4015,18756.2488,17476.5047,9478.1044,9238.1524,8358.3283,8198.3603,5598.8802,4839.0322,4039.1922,3799.2402,3719.2561,3679.2641,3639.2721,3599.2801,3559.2881,3319.3361,3279.3441,3199.3601,3159.3681,3079.3841,2959.4081,2959.4081,2879.4241,2479.5041,2359.5281,2359.5281,2319.5361,2319.5361,2279.5441,2279.5441,2199.5601,2199.5601,2159.5681,2119.5761,2079.5841,2039.5921
False,2.0,Нижегородская область,0,True,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,2.0,Пермский край,1,False,25000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
False,2.0,Пермский край,1,True,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,2.0,Краснодарский край,0,False,17055.0,160000.0,30393.9212,15004.999,13981.2038,7582.4835,7390.5219,6686.6627,6558.6883,4479.1042,3871.2258,3231.3537,3039.3921,2975.4049,2943.4113,2911.4177,2879.4241,2847.4305,2655.4689,2623.4753,2559.4881,2527.4945,2463.5073,2367.5265,2367.5265,2303.5393,1983.6033,1887.6225,1887.6225,1855.6289,1855.6289,1823.6353,1823.6353,1759.6481,1759.6481,1727.6545,1695.6609,1663.6673,1631.6737
False,2.0,Краснодарский край,0,True,25000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,2.0,Иркутская область,1,False,25000.0,190000.0,36092.7814,17818.4363,16602.6795,9004.1992,8776.2448,7940.4119,7788.4423,5318.9362,4597.0806,3837.2326,3609.2781,3533.2933,3495.3009,3457.3085,3419.3161,3381.3237,3153.3693,3115.3769,3039.3921,3001.3997,2925.4149,2811.4377,2811.4377,2735.4529,2355.5289,2241.5517,2241.5517,2203.5593,2203.5593,2165.5669,2165.5669,2089.5821,2089.5821,2051.5897,2013.5973,1975.6049,1937.6125
False,2.0,Иркутская область,1,True,25000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,2.0,Свердловская область,0,False,25000.0,300000.0,56988.6023,28134.3731,26214.757,14217.1566,13857.2286,12537.4925,12297.5405,8398.3203,7258.5483,6058.7882,5698.8602,5578.8842,5518.8962,5458.9082,5398.9202,5338.9322,4979.0042,4919.0162,4799.0402,4739.0522,4619.0762,4439.1122,4439.1122,4319.1362,3719.2561,3539.2921,3539.2921,3479.3041,3479.3041,3419.3161,3419.3161,3299.3401,3299.3401,3239.3521,3179.3641,3119.3761,3059.3881
False,2.0,Свердловская область,0,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,2.0,Саратовская область,2,False,25000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,2.0,Саратовская область,2,True,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
False,2.0,Новосибирская область,0,False,80.0,170000.0,32293.5413,15942.8114,14855.029,8056.3887,7852.4295,7104.5791,6968.6063,4759.0482,4113.1774,3433.3133,3229.3541,3161.3677,3127.3745,3093.3813,3059.3881,3025.3949,2821.4357,2787.4425,2719.4561,2685.4629,2617.4765,2515.4969,2515.4969,2447.5105,2107.5785,2005.5989,2005.5989,1971.6057,1971.6057,1937.6125,1937.6125,1869.6261,1869.6261,1835.6329,1801.6397,1767.6465,1733.6533
False,2.0,Новосибирская область,0,True,35000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,2.0,Республика Татарстан,0,False,3000.0,120000.0,22795.4409,11253.7493,10485.9028,5686.8626,5542.8914,5014.997,4919.0162,3359.3281,2903.4193,2423.5153,2279.5441,2231.5537,2207.5585,2183.5633,2159.5681,2135.5729,1991.6017,1967.6065,1919.6161,1895.6209,1847.6305,1775.6449,1775.6449,1727.6545,1487.7025,1415.7169,1415.7169,1391.7217,1391.7217,1367.7265,1367.7265,1319.7361,1319.7361,1295.7409,1271.7457,1247.7504,1223.7552
False,2.0,Республика Татарстан,0,True,25000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,2.0,Тверская область,1,False,25000.0,110000.0,20895.8208,10315.9368,9612.0776,5212.9574,5080.9838,4597.0806,4509.0982,3079.3841,2661.4677,2221.5557,2089.5821,2045.5909,2023.5953,2001.5997,1979.6041,1957.6085,1825.6349,1803.6393,1759.6481,1737.6525,1693.6613,1627.6745,1627.6745,1583.6833,1363.7273,1297.7405,1297.7405,1275.7449,1275.7449,1253.7493,1253.7493,1209.758,1209.758,1187.7624,1165.7668,1143.7712,1121.7756
False,2.0,Тверская область,1,True,35000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,2.0,Красноярский край,1,False,25000.0,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
