is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Пользователь ПК (922_8),Поиск клиентов для заключение договора страхования (6806_8),Заключение договоров с контрагентами (1212_8),"Саморазвитие, обучаемость (СК) (604_4)",Консультирование по кредитным продуктам (6873_8),Целеустремленность (СК) (588_4),Дисциплинированность (СК) (593_4),Знание 1С (2742_8),Обзвон клиентов (6852_8),Стрессоустойчивость (СК) (601_4),Пролонгация договоров страхования (6659_8),Продажа страховых продуктов (6818_8),Консультирование по вопросам страхования (6668_8),Работа с покупателями и клиентами (4062_8),Инициативность (СК) (610_4),Коммуникабельность (СК) (617_4),"Умение  вести переписку, деловые переговоры, коммуницировать (1320_8)",(О) Взаимодействие с банками (856_8),Поддержка и работа с клиентами (6891_8),"Ответственность , добросовестность (СК) (614_4)",Консультирование по экономическим и финансовым вопросам (3238_8),"Заключение, пролонгация, оформление договоров ОСАГО (6673_8)",Высокая работоспособность (СК) (586_4),Знание работы с компьютером (925_8),Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)",Ведение отчетности по договорам страхования (6670_8),анализ выполнения плана (3431_8),"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4)",Доброжелательность (СК) (1126_4),Консультирование по программе автострахования (6844_8),Передача полисов клиентам (6931_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),(О) Работа с документами (кроме первичных) (1601_8),Заключение новых договоров страхования (6657_8),Активность (СК) (576_4),Нравственность (СК) (622_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),Расчет стоимости страхового полиса/премии (6796_8),Формирование и ведение базы клиентов (6893_8),Подготовка отчетности (3398_8),Ведение документооборота страхования (6820_8),"Приобретение, ремонт, продажа автомобилей (7130_8)","Страхование: заключение договора страхования, ведение учета по договорам страхования (3626_8)","Проектирование инвестиций: политика, программа, проект, бюджет (3243_8)",Выполнение продаж (6841_8),Пунктуальность (СК) (612_4)
False,2.0,Иркутская область,1,False,25000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Иркутская область,1,True,9489.0,9489.0,652.64,524.041,470.9939,408.3019,372.9372,371.3297,350.4323,345.6099,326.32,324.7125,321.4975,300.6002,282.9178,270.0579,245.9456,244.3381,231.4782,228.2633,205.7584,172.0012,168.7862,157.5338,146.2814,143.0664,141.4589,120.5616,117.3466,107.7017,102.8792,99.6642,98.0568,98.0568,96.4493,93.2343,93.2343,93.2343,91.6268,91.6268,90.0193,90.0193,90.0193,86.8043,86.8043,85.1968,85.1968,81.9819,81.9819
False,2.0,Республика Татарстан,0,False,12616.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,2.0,Нижегородская область,0,False,19500.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,2.0,Ульяновская область,1,False,28750.0,31250.0,2149.3308,1725.8174,1551.1181,1344.6553,1228.1891,1222.8951,1154.0742,1138.1924,1074.6654,1069.3715,1058.7837,989.9627,931.7296,889.3783,809.9695,804.6756,762.3242,751.7364,677.6215,566.4493,555.8614,518.804,481.7466,471.1587,465.8648,397.0439,386.456,354.6925,338.8108,328.2229,322.929,322.929,317.6351,307.0473,307.0473,307.0473,301.7533,301.7533,296.4594,296.4594,296.4594,285.8716,285.8716,280.5777,280.5777,269.9898,269.9898
False,2.0,Ярославская область,1,False,12616.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Пермский край,1,False,21000.0,22000.0,1513.1289,1214.9754,1091.9871,946.6373,864.6451,860.9182,812.4682,801.2875,756.5645,752.8375,745.3837,696.9338,655.9377,626.1223,570.2185,566.4916,536.6763,529.2224,477.0456,398.7803,391.3264,365.238,339.1496,331.6957,327.9688,279.5189,272.0651,249.7035,238.5228,231.0689,227.342,227.342,223.6151,216.1613,216.1613,216.1613,212.4344,212.4344,208.7074,208.7074,208.7074,201.2536,201.2536,197.5267,197.5267,190.0728,190.0728
False,2.0,Хабаровский край,1,False,48370.0,48370.0,3326.8203,2671.2892,2400.8826,2081.3112,1901.0401,1892.846,1786.3222,1761.7398,1663.4101,1655.216,1638.8277,1532.3039,1442.1684,1376.6153,1253.7032,1245.5091,1179.956,1163.5677,1048.8497,876.7728,860.3846,803.0256,745.6666,729.2783,721.0842,614.5604,598.1721,549.0073,524.4249,508.0366,499.8425,499.8425,491.6483,475.26,475.26,475.26,467.0659,467.0659,458.8718,458.8718,458.8718,442.4835,442.4835,434.2893,434.2893,417.9011,417.9011
False,2.0,Московская область,2,False,40000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,2.0,Ростовская область,0,False,21000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Вологодская область,1,False,31250.0,31250.0,2149.3308,1725.8174,1551.1181,1344.6553,1228.1891,1222.8951,1154.0742,1138.1924,1074.6654,1069.3715,1058.7837,989.9627,931.7296,889.3783,809.9695,804.6756,762.3242,751.7364,677.6215,566.4493,555.8614,518.804,481.7466,471.1587,465.8648,397.0439,386.456,354.6925,338.8108,328.2229,322.929,322.929,317.6351,307.0473,307.0473,307.0473,301.7533,301.7533,296.4594,296.4594,296.4594,285.8716,285.8716,280.5777,280.5777,269.9898,269.9898
False,2.0,Оренбургская область,2,False,15000.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,2.0,Кировская область,1,False,17600.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,2.0,Удмуртская Республика,1,False,17571.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Республика Марий Эл,1,False,32000.0,32000.0,2200.9148,1767.237,1588.3449,1376.927,1257.6656,1252.2446,1181.772,1165.5091,1100.4574,1095.0364,1084.1945,1013.7218,954.0911,910.7234,829.4088,823.9878,780.62,769.7781,693.8845,580.044,569.2021,531.2553,493.3085,482.4665,477.0456,406.5729,395.731,363.2051,346.9422,336.1003,330.6793,330.6793,325.2583,314.4164,314.4164,314.4164,308.9954,308.9954,303.5745,303.5745,303.5745,292.7325,292.7325,287.3115,287.3115,276.4696,276.4696
False,2.0,Смоленская область,1,False,12792.0,27000.0,1857.0219,1491.1062,1340.166,1161.7821,1061.1553,1056.5814,997.1201,983.3983,928.5109,923.937,914.7891,855.3278,805.0144,768.4228,699.8137,695.2397,658.6481,649.5003,585.465,489.4122,480.2643,448.2467,416.229,407.0811,402.5072,343.0459,333.898,306.4543,292.7325,283.5846,279.0107,279.0107,274.4367,265.2888,265.2888,265.2888,260.7149,260.7149,256.1409,256.1409,256.1409,246.9931,246.9931,242.4191,242.4191,233.2712,233.2712
False,2.0,Самарская область,0,False,21000.0,48370.0,3326.8203,2671.2892,2400.8826,2081.3112,1901.0401,1892.846,1786.3222,1761.7398,1663.4101,1655.216,1638.8277,1532.3039,1442.1684,1376.6153,1253.7032,1245.5091,1179.956,1163.5677,1048.8497,876.7728,860.3846,803.0256,745.6666,729.2783,721.0842,614.5604,598.1721,549.0073,524.4249,508.0366,499.8425,499.8425,491.6483,475.26,475.26,475.26,467.0659,467.0659,458.8718,458.8718,458.8718,442.4835,442.4835,434.2893,434.2893,417.9011,417.9011
False,2.0,Челябинская область,0,False,21500.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,2.0,Свердловская область,0,False,21000.0,48370.0,3326.8203,2671.2892,2400.8826,2081.3112,1901.0401,1892.846,1786.3222,1761.7398,1663.4101,1655.216,1638.8277,1532.3039,1442.1684,1376.6153,1253.7032,1245.5091,1179.956,1163.5677,1048.8497,876.7728,860.3846,803.0256,745.6666,729.2783,721.0842,614.5604,598.1721,549.0073,524.4249,508.0366,499.8425,499.8425,491.6483,475.26,475.26,475.26,467.0659,467.0659,458.8718,458.8718,458.8718,442.4835,442.4835,434.2893,434.2893,417.9011,417.9011
False,2.0,Красноярский край,1,False,27500.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Тюменская область,1,False,21500.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Тульская область,1,False,24000.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,2.0,Ставропольский край,2,False,22000.0,22000.0,1513.1289,1214.9754,1091.9871,946.6373,864.6451,860.9182,812.4682,801.2875,756.5645,752.8375,745.3837,696.9338,655.9377,626.1223,570.2185,566.4916,536.6763,529.2224,477.0456,398.7803,391.3264,365.238,339.1496,331.6957,327.9688,279.5189,272.0651,249.7035,238.5228,231.0689,227.342,227.342,223.6151,216.1613,216.1613,216.1613,212.4344,212.4344,208.7074,208.7074,208.7074,201.2536,201.2536,197.5267,197.5267,190.0728,190.0728
False,2.0,Псковская область,1,False,24000.0,24000.0,1650.6861,1325.4277,1191.2587,1032.6952,943.2492,939.1835,886.329,874.1318,825.343,821.2773,813.1459,760.2914,715.5684,683.0425,622.0566,617.9909,585.465,577.3336,520.4133,435.033,426.9016,398.4415,369.9814,361.8499,357.7842,304.9297,296.7982,272.4039,260.2067,252.0752,248.0095,248.0095,243.9438,235.8123,235.8123,235.8123,231.7466,231.7466,227.6808,227.6808,227.6808,219.5494,219.5494,215.4837,215.4837,207.3522,207.3522
False,2.0,Рязанская область,1,False,12616.0,21000.0,1444.3503,1159.7493,1042.3513,903.6083,825.343,821.7855,775.5379,764.8653,722.1752,718.6177,711.5026,665.255,626.1223,597.6622,544.2995,540.742,512.2819,505.1669,455.3617,380.6539,373.5389,348.6363,323.7337,316.6187,313.0612,266.8135,259.6985,238.3534,227.6808,220.5658,217.0083,217.0083,213.4508,206.3358,206.3358,206.3358,202.7782,202.7782,199.2207,199.2207,199.2207,192.1057,192.1057,188.5482,188.5482,181.4332,181.4332
False,2.0,Тверская область,1,False,21000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Тамбовская область,2,False,30000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Алтайский край,2,False,28750.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Ленинградская область,1,False,40000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,2.0,Томская область,1,False,31250.0,31250.0,2149.3308,1725.8174,1551.1181,1344.6553,1228.1891,1222.8951,1154.0742,1138.1924,1074.6654,1069.3715,1058.7837,989.9627,931.7296,889.3783,809.9695,804.6756,762.3242,751.7364,677.6215,566.4493,555.8614,518.804,481.7466,471.1587,465.8648,397.0439,386.456,354.6925,338.8108,328.2229,322.929,322.929,317.6351,307.0473,307.0473,307.0473,301.7533,301.7533,296.4594,296.4594,296.4594,285.8716,285.8716,280.5777,280.5777,269.9898,269.9898
False,2.0,Брянская область,1,False,31250.0,31250.0,2149.3308,1725.8174,1551.1181,1344.6553,1228.1891,1222.8951,1154.0742,1138.1924,1074.6654,1069.3715,1058.7837,989.9627,931.7296,889.3783,809.9695,804.6756,762.3242,751.7364,677.6215,566.4493,555.8614,518.804,481.7466,471.1587,465.8648,397.0439,386.456,354.6925,338.8108,328.2229,322.929,322.929,317.6351,307.0473,307.0473,307.0473,301.7533,301.7533,296.4594,296.4594,296.4594,285.8716,285.8716,280.5777,280.5777,269.9898,269.9898
False,2.0,Республика Бурятия,1,False,30000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,2.0,Новосибирская область,0,False,14000.0,69000.0,4745.7225,3810.6048,3424.8687,2968.9988,2711.8414,2700.1525,2548.1958,2513.1289,2372.8613,2361.1723,2337.7943,2185.8377,2057.259,1963.7472,1788.4127,1776.7237,1683.2119,1659.834,1496.1884,1250.72,1227.342,1145.5192,1063.6964,1040.3185,1028.6295,876.6729,853.2949,783.1611,748.0942,724.7162,713.0273,713.0273,701.3383,677.9604,677.9604,677.9604,666.2714,666.2714,654.5824,654.5824,654.5824,631.2045,631.2045,619.5155,619.5155,596.1376,596.1376
False,2.0,Омская область,1,False,20000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,2.0,Калужская область,1,False,50000.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,2.0,Сахалинская область,1,False,78700.0,78700.0,5412.8748,4346.2985,3906.3358,3386.3798,3093.0713,3079.7391,2906.4205,2866.4239,2706.4374,2693.1052,2666.4408,2493.1221,2346.4679,2239.8103,2039.8272,2026.495,1919.8374,1893.173,1706.5221,1426.5458,1399.8814,1306.556,1213.2306,1186.5662,1173.2339,999.9153,973.2509,893.2577,853.2611,826.5966,813.2644,813.2644,799.9322,773.2678,773.2678,773.2678,759.9356,759.9356,746.6034,746.6034,746.6034,719.939,719.939,706.6068,706.6068,679.9424,679.9424
False,2.0,Камчатский край,1,False,95400.0,95400.0,6561.4772,5268.5753,4735.2533,4104.9636,3749.4156,3733.2543,3523.1577,3474.6739,3280.7386,3264.5773,3232.2548,3022.1582,2844.3842,2715.094,2472.6749,2456.5136,2327.2234,2294.9009,2068.6431,1729.2563,1696.9338,1583.8048,1470.6759,1438.3534,1422.1921,1212.0955,1179.773,1082.8054,1034.3215,1001.999,985.8377,985.8377,969.6764,937.3539,937.3539,937.3539,921.1926,921.1926,905.0313,905.0313,905.0313,872.7088,872.7088,856.5475,856.5475,824.225,824.225
True,0.0,Ивановская область,1,False,20000.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
