is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение плана строительно-монтажных работ (2955_10),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Организаторские способности, лидерство (СК) (393_4)","Организация приемки строительных материалов, конструкций, изделий, их складирование, учет и отчетность (4242_10)",Чтение схем/чертежей (ОПТ) (3032_36),Командность (СК) (1371_4),Контроль соблюдения технологической последовательности производства строительных работ (4118_10),"Работа с технической документации, чтение проектов, чертежей, схем (строительство) (2957_10)","Саморазвитие, обучаемость (СК) (604_4)",Ведение исполнительной документации в строительстве (2958_10),Коммуникабельность (СК) (617_4),"Производит расстановку бригад, звеньев и отдельных работников на строительном участке (5590_10)",Стрессоустойчивость (СК) (601_4),Контроль выполнения строительно-монтажных работ (2954_10),Проведение производственного инструктажа и ведение журнала учета инструктажа и техники безопасности работников (5584_10),Контроль за соблюдением работниками  правил охраны труда и техники безопасности при выполнении строительных и монтажных работ (5577_10),"Оформление документов по учету рабочего времени, выработки, простоев работников при выполнении общестроительных работ (4121_10)",Внимательность (СК) (536_4),Геодезический контроль в ходе выполнения технологических операций (4115_10),Знание технологии производства строительных и монтажных работ (4120_10),Навык составления смет (5556_10),Трудолюбие (СК) (597_4),Контроль соблюдения технологической последовательности при выполнении вида строительных работ (2960_10),Контроль выполнения работ (7013_10),"Обеспечение строительных бригад и отдельных работников инструментом, приспособлениями, средствами малой механизации, транспортом, спецодеждой, защитными средствами (5586_10)",Знание компьютерных офисных программ (строительство) (4252_10),Выдача нарядов на строительные и монтажные работы и приемка законченных строительных и монтажных работ (5582_10),Руководство работниками участка производства строительных работ (5576_10),Пунктуальность (СК) (612_4),Целеустремленность (СК) (588_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Самостоятельность (СК) (603_4),"Знание ГОСТов, СНиПов, СП (1406_10)",навыки  в области строительства (6220_10),"Многозадачность, интенсивность (СК) (627_4)",Знания SCAD (5251_10),Высокая работоспособность (СК) (586_4),Знание действующих нормативно-технических документов в строительстве (4256_10),Планирование и организация материально-технического обеспечения строительства (4249_10),"Обеспечение рационального использования на участке строительных машин, оборудования и транспортных средств (4123_10)",Знание технологии производства (7190_10),Аккуратность (СК) (575_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение пользоваться геодезическими инструментами (4117_10),Выполнение разбивочных работ в строительстве (4122_10),Использование нивелира (1398_10),Выполнение комплекса геодезических работ (1410_10),Подготовка и сдача работ (1447_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Нравственность (СК) (622_4),Руководство производственно-хозяйственной деятельностью строительного  участка (5575_10),"Техника безопасности (бетон, арматура) (1607_10)",Руководство бригадой (ОПТ) (3599_36),Знание рынка строительных материалов (4260_10),Знания нормативных документов (4992_10),монтажные работы (6243_10),Инициативность (СК) (610_4),Выполнение ремонтных работ (ОПТ) (8285_36),Контроль обеспечения рабочих мест знаками безопасности и предупредительными надписями (5589_10),Ведение должностного документооборота (3339_10),составление актов (6246_10),Ведение журнала учета законченных строительно-монтажных работ (5579_10),Выполнение поручений руководителя (ОПТ) (3036_36),Отслеживание показаний контрольно-измерительных приборов (5973_10),Знания Microsoft Office (5758_10),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Знание ГОСТ (7061_10),работа со сметной документацией (6234_10),"Скорость, оперативность (СК) (1324_4)",Соблюдение техники безопасности (ОПТ) (3791_36),Обеспечение применения в соответствии с назначением технологической оснастки (5587_10),Знание нормативно-технической документации (7072_10),"Самоорганизация, отношение себе  (СК) (1629_4)",Работы с объёмами (1547_10),Обеспечение соблюдение чистоты и порядка на рабочих местах (5588_10),контроль за соблюдением нормативов (6216_10),Использование геодезического оборудования (1377_10),Выполнение контроля в топогеодезии (1421_10),Доброжелательность (СК) (1126_4),Работы в сфере картографии (1558_10),Выполнение топографо-геодезической съемки (247_10)
True,1.0,Республика Дагестан,1,False,75000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
True,1.0,Республика Тыва,1,False,85000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,1.0,Магаданская область,1,False,90000.0,150000.0,15939.5708,13300.7258,9123.5405,8839.5393,7088.1982,6650.3629,5041.0224,4934.5219,3916.8507,3325.1814,3289.6813,2851.846,2780.8457,2780.8457,2674.3452,2650.6784,2650.6784,2567.8447,2212.8432,2165.5096,1952.5087,1952.5087,1798.6747,1680.3408,1621.1739,1609.3405,1431.8397,1360.8394,1349.006,1289.8391,1278.0057,1254.3389,1207.0054,1183.3386,1112.3383,1005.8378,994.0044,911.1707,887.5039,852.0038,852.0038,852.0038,840.1704,733.6699,721.8365,721.8365,721.8365,698.1698,674.503,662.6696,662.6696,650.8362,650.8362,591.6693,556.1691,532.5024,497.0022,473.3354,449.6687,437.8353,426.0019,414.1685,414.1685,390.5017,378.6683,378.6683,366.835,343.1682,295.8346,295.8346,248.5011,236.6677,213.0009,213.0009,201.1676,189.3342,142.0006,118.3339,94.6671,82.8337,35.5002,23.6668,0.0,0.0
True,1.0,Кабардино-Балкарская Республика,1,False,95000.0,117000.0,12432.8653,10374.5661,7116.3616,6894.8406,5528.7946,5187.2831,3931.9975,3848.9271,3055.1436,2593.6415,2565.9514,2224.4399,2169.0596,2169.0596,2085.9893,2067.5292,2067.5292,2002.9189,1726.0177,1689.0975,1522.9568,1522.9568,1402.9662,1310.6658,1264.5156,1255.2856,1116.835,1061.4547,1052.2247,1006.0745,996.8444,978.3843,941.4642,923.0041,867.6239,784.5535,775.3234,710.7132,692.2531,664.563,664.563,664.563,655.3329,572.2625,563.0325,563.0325,563.0325,544.5724,526.1123,516.8823,516.8823,507.6523,507.6523,461.5021,433.8119,415.3518,387.6617,369.2016,350.7416,341.5115,332.2815,323.0514,323.0514,304.5914,295.3613,295.3613,286.1313,267.6712,230.751,230.751,193.8309,184.6008,166.1407,166.1407,156.9107,147.6807,110.7605,92.3004,73.8403,64.6103,27.6901,18.4601,0.0,0.0
True,1.0,Чеченская Республика,1,False,117000.0,117000.0,12432.8653,10374.5661,7116.3616,6894.8406,5528.7946,5187.2831,3931.9975,3848.9271,3055.1436,2593.6415,2565.9514,2224.4399,2169.0596,2169.0596,2085.9893,2067.5292,2067.5292,2002.9189,1726.0177,1689.0975,1522.9568,1522.9568,1402.9662,1310.6658,1264.5156,1255.2856,1116.835,1061.4547,1052.2247,1006.0745,996.8444,978.3843,941.4642,923.0041,867.6239,784.5535,775.3234,710.7132,692.2531,664.563,664.563,664.563,655.3329,572.2625,563.0325,563.0325,563.0325,544.5724,526.1123,516.8823,516.8823,507.6523,507.6523,461.5021,433.8119,415.3518,387.6617,369.2016,350.7416,341.5115,332.2815,323.0514,323.0514,304.5914,295.3613,295.3613,286.1313,267.6712,230.751,230.751,193.8309,184.6008,166.1407,166.1407,156.9107,147.6807,110.7605,92.3004,73.8403,64.6103,27.6901,18.4601,0.0,0.0
True,0.0,Республика Башкортостан,0,False,30000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Краснодарский край,0,False,20000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Ярославская область,1,False,85000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Хабаровский край,1,False,62500.0,89000.0,9457.4787,7891.764,5413.3007,5244.7933,4205.6642,3945.882,2991.0066,2927.8163,2323.9981,1972.941,1951.8776,1692.0953,1649.9684,1649.9684,1586.7782,1572.7359,1572.7359,1523.5879,1312.9536,1284.869,1158.4885,1158.4885,1067.2136,997.0022,961.8965,954.8754,849.5582,807.4314,800.4102,765.3045,758.2834,744.2411,716.1565,702.1142,659.9874,596.7971,589.776,540.628,526.5857,505.5222,505.5222,505.5222,498.5011,435.3108,428.2897,428.2897,428.2897,414.2474,400.2051,393.184,393.184,386.1628,386.1628,351.0571,329.9937,315.9514,294.888,280.8457,266.8034,259.7823,252.7611,245.74,245.74,231.6977,224.6766,224.6766,217.6554,203.6131,175.5286,175.5286,147.444,140.4228,126.3806,126.3806,119.3594,112.3383,84.2537,70.2114,56.1691,49.148,21.0634,14.0423,0.0,0.0
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,39500.0,89000.0,9457.4787,7891.764,5413.3007,5244.7933,4205.6642,3945.882,2991.0066,2927.8163,2323.9981,1972.941,1951.8776,1692.0953,1649.9684,1649.9684,1586.7782,1572.7359,1572.7359,1523.5879,1312.9536,1284.869,1158.4885,1158.4885,1067.2136,997.0022,961.8965,954.8754,849.5582,807.4314,800.4102,765.3045,758.2834,744.2411,716.1565,702.1142,659.9874,596.7971,589.776,540.628,526.5857,505.5222,505.5222,505.5222,498.5011,435.3108,428.2897,428.2897,428.2897,414.2474,400.2051,393.184,393.184,386.1628,386.1628,351.0571,329.9937,315.9514,294.888,280.8457,266.8034,259.7823,252.7611,245.74,245.74,231.6977,224.6766,224.6766,217.6554,203.6131,175.5286,175.5286,147.444,140.4228,126.3806,126.3806,119.3594,112.3383,84.2537,70.2114,56.1691,49.148,21.0634,14.0423,0.0,0.0
True,0.0,Иркутская область,1,False,30000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
True,0.0,Пермский край,1,False,30000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Город федерального значения Москва,0,False,60000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Город федерального значения Санкт-Петербург,0,False,85000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Челябинская область,0,False,25000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Самарская область,0,False,45000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Ростовская область,0,False,35000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Свердловская область,0,False,60000.0,60000.0,6375.8283,5320.2903,3649.4162,3535.8157,2835.2793,2660.1452,2016.409,1973.8088,1566.7403,1330.0726,1315.8725,1140.7384,1112.3383,1112.3383,1069.7381,1060.2714,1060.2714,1027.1379,885.1373,866.2038,781.0035,781.0035,719.4699,672.1363,648.4695,643.7362,572.7359,544.3358,539.6024,515.9356,511.2023,501.7356,482.8021,473.3354,444.9353,402.3351,397.6018,364.4683,355.0016,340.8015,340.8015,340.8015,336.0682,293.468,288.7346,288.7346,288.7346,279.2679,269.8012,265.0678,265.0678,260.3345,260.3345,236.6677,222.4677,213.0009,198.8009,189.3342,179.8675,175.1341,170.4008,165.6674,165.6674,156.2007,151.4673,151.4673,146.734,137.2673,118.3339,118.3339,99.4004,94.6671,85.2004,85.2004,80.467,75.7337,56.8003,47.3335,37.8668,33.1335,14.2001,9.4667,0.0,0.0
True,0.0,Оренбургская область,2,False,25000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Республика Саха (Якутия),1,False,62500.0,89000.0,9457.4787,7891.764,5413.3007,5244.7933,4205.6642,3945.882,2991.0066,2927.8163,2323.9981,1972.941,1951.8776,1692.0953,1649.9684,1649.9684,1586.7782,1572.7359,1572.7359,1523.5879,1312.9536,1284.869,1158.4885,1158.4885,1067.2136,997.0022,961.8965,954.8754,849.5582,807.4314,800.4102,765.3045,758.2834,744.2411,716.1565,702.1142,659.9874,596.7971,589.776,540.628,526.5857,505.5222,505.5222,505.5222,498.5011,435.3108,428.2897,428.2897,428.2897,414.2474,400.2051,393.184,393.184,386.1628,386.1628,351.0571,329.9937,315.9514,294.888,280.8457,266.8034,259.7823,252.7611,245.74,245.74,231.6977,224.6766,224.6766,217.6554,203.6131,175.5286,175.5286,147.444,140.4228,126.3806,126.3806,119.3594,112.3383,84.2537,70.2114,56.1691,49.148,21.0634,14.0423,0.0,0.0
True,0.0,Ямало-Ненецкий автономный округ,1,False,26000.0,89000.0,9457.4787,7891.764,5413.3007,5244.7933,4205.6642,3945.882,2991.0066,2927.8163,2323.9981,1972.941,1951.8776,1692.0953,1649.9684,1649.9684,1586.7782,1572.7359,1572.7359,1523.5879,1312.9536,1284.869,1158.4885,1158.4885,1067.2136,997.0022,961.8965,954.8754,849.5582,807.4314,800.4102,765.3045,758.2834,744.2411,716.1565,702.1142,659.9874,596.7971,589.776,540.628,526.5857,505.5222,505.5222,505.5222,498.5011,435.3108,428.2897,428.2897,428.2897,414.2474,400.2051,393.184,393.184,386.1628,386.1628,351.0571,329.9937,315.9514,294.888,280.8457,266.8034,259.7823,252.7611,245.74,245.74,231.6977,224.6766,224.6766,217.6554,203.6131,175.5286,175.5286,147.444,140.4228,126.3806,126.3806,119.3594,112.3383,84.2537,70.2114,56.1691,49.148,21.0634,14.0423,0.0,0.0
True,0.0,Воронежская область,2,False,40000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
True,0.0,Новосибирская область,0,False,45000.0,89000.0,9457.4787,7891.764,5413.3007,5244.7933,4205.6642,3945.882,2991.0066,2927.8163,2323.9981,1972.941,1951.8776,1692.0953,1649.9684,1649.9684,1586.7782,1572.7359,1572.7359,1523.5879,1312.9536,1284.869,1158.4885,1158.4885,1067.2136,997.0022,961.8965,954.8754,849.5582,807.4314,800.4102,765.3045,758.2834,744.2411,716.1565,702.1142,659.9874,596.7971,589.776,540.628,526.5857,505.5222,505.5222,505.5222,498.5011,435.3108,428.2897,428.2897,428.2897,414.2474,400.2051,393.184,393.184,386.1628,386.1628,351.0571,329.9937,315.9514,294.888,280.8457,266.8034,259.7823,252.7611,245.74,245.74,231.6977,224.6766,224.6766,217.6554,203.6131,175.5286,175.5286,147.444,140.4228,126.3806,126.3806,119.3594,112.3383,84.2537,70.2114,56.1691,49.148,21.0634,14.0423,0.0,0.0
True,0.0,Удмуртская Республика,1,False,13420.0,42500.0,4516.2117,3768.539,2585.0032,2504.5361,2008.3228,1884.2695,1428.2897,1398.1145,1109.7744,942.1347,932.0764,808.023,787.9063,787.9063,757.7311,751.0256,751.0256,727.556,626.9722,613.5611,553.2108,553.2108,509.6245,476.0966,459.3326,455.9798,405.6879,385.5712,382.2184,365.4544,362.1016,355.396,341.9849,335.2793,315.1625,284.9874,281.6346,258.165,251.4595,241.4011,241.4011,241.4011,238.0483,207.8731,204.5204,204.5204,204.5204,197.8148,191.1092,187.7564,187.7564,184.4036,184.4036,167.6396,157.5813,150.8757,140.8173,134.1117,127.4061,124.0533,120.7005,117.3477,117.3477,110.6422,107.2894,107.2894,103.9366,97.231,83.8198,83.8198,70.4086,67.0559,60.3503,60.3503,56.9975,53.6447,40.2335,33.5279,26.8223,23.4695,10.0584,6.7056,0.0,0.0
True,0.0,Пензенская область,1,False,60000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
